ID	Cluster	Class	Gene
252__vanXY-C__NG_048506.1__3	752	GLYCOPEPTIDE	vanXY-C
252__vanXY-C__NG_048507.1__4	752	GLYCOPEPTIDE	vanXY-C
252__vanXY-C__NG_048508.1__5	752	GLYCOPEPTIDE	vanXY-C
252__vanXY-C__NG_048509.1__6	752	GLYCOPEPTIDE	vanXY-C
252__vanXY-C__NG_048510.1__7	752	GLYCOPEPTIDE	vanXY-C
252__vanXY-C__NG_048511.1__8	752	GLYCOPEPTIDE	vanXY-C
252__vanXY-C__NG_048503.1__9	753	GLYCOPEPTIDE	vanXY-C
256__vanXY-N__NG_048514.1__1	754	GLYCOPEPTIDE	vanXY-N
341__aacA57-2__NG_052083.1__1	755	AMINOGLYCOSIDE	aac6-Ian
470__aac6-Ian__NG_052170.1__1	755	AMINOGLYCOSIDE	aac6-Ian
470__aac6-Ian__NG_047282.1__2	756	AMINOGLYCOSIDE	aac6-Ian
223__aac6-Ib__NG_051695.1__1	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_051438.1__1	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052219.1__4	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052358.1__5	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052506.1__6	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_047288.1__8	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052418.1__11	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_051844.1__17	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052063.1__19	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052262.1__20	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052283.1__22	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052481.1__25	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_048578.1__30	757	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_051435.1__36	757	AMINOGLYCOSIDE	aac6-Ib
420__dfrA__NG_050403.1__2	758	TRIMETHOPRIM	dfrA
420__dfrA__NG_050402.1__3	758	TRIMETHOPRIM	dfrA
464__aac6-Iai__NG_047279.1__1	759	AMINOGLYCOSIDE	aac6-Iai
358__cphA1__NG_047668.1__3	760	BETA-LACTAM	cphA1
2__aac6__NG_052163.1__4	761	AMINOGLYCOSIDE	aac6
2__aac6__NG_052165.1__28	762	AMINOGLYCOSIDE	aac6
47__dfrA10__NG_047686.1__1	763	TRIMETHOPRIM	dfrA10
85__aacA43__NG_052295.1__1	764	AMINOGLYCOSIDE	aacA43
85__aacA43__NG_047321.1__2	764	AMINOGLYCOSIDE	aacA43
85__aacA43__NG_052508.1__3	764	AMINOGLYCOSIDE	aacA43
575__dfrA23__NG_047719.1__1	765	TRIMETHOPRIM	dfrA23
2__aac6__NG_052169.1__5	766	AMINOGLYCOSIDE	aac6
249__aac6-Ia__NG_052217.1__1	767	AMINOGLYCOSIDE	aac6-Ia
249__aac6-Ia__NG_047275.1__2	767	AMINOGLYCOSIDE	aac6-Ia
249__aac6-Ia__NG_047274.1__3	767	AMINOGLYCOSIDE	aac6-Ia
249__aac6-Ia__NG_051679.1__4	767	AMINOGLYCOSIDE	aac6-Ia
223__aac6-Ib__NG_052414.1__2	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052328.1__2	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_047290.1__3	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052535.1__13	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052181.1__14	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052182.1__15	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052057.1__18	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052274.1__21	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052349.1__23	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052361.1__24	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052520.1__26	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052503.1__28	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_047284.1__31	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052213.1__32	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
381__aac6-Ib__NG_052059.1__34	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
449__aac6-Ib-cr__NG_052123.1__1	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
449__aac6-Ib-cr__NG_052463.1__2	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
449__aac6-Ib-cr__NG_047292.1__3	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
449__aac6-Ib-cr__NG_052086.1__4	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
449__aac6-Ib-cr__NG_051711.1__5	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
449__aac6-Ib-cr__NG_047293.1__6	768	AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	aac6-Ib/-Ib-cr
213__catB9__NG_047621.1__1	769	PHENICOL	catB9
698__blaDIM__NG_049077.1__1	770	BETA-LACTAM	blaDIM
2__aac6__NG_052221.1__2	771	AMINOGLYCOSIDE	aac6
2__aac6__NG_052259.1__3	772	AMINOGLYCOSIDE	aac6
2__aac6__NG_052254.1__30	773	AMINOGLYCOSIDE	aac6
2__aac6__NG_052423.1__32	774	AMINOGLYCOSIDE	aac6
2__aac6__NG_052175.1__67	775	AMINOGLYCOSIDE	aac6
2__aac6__NG_052301.1__90	776	AMINOGLYCOSIDE	aac6
2__aac6__NG_052534.1__91	777	AMINOGLYCOSIDE	aac6
25__dfr18__NG_047673.1__1	778	TRIMETHOPRIM	dfr18
248__aac6-IIa__NG_047270.1__1	779	AMINOGLYCOSIDE	aac6-II/-IIa
408__aac6-II__NG_052223.1__1	779	AMINOGLYCOSIDE	aac6-II/-IIa
408__aac6-II__NG_052142.1__3	779	AMINOGLYCOSIDE	aac6-II/-IIa
408__aac6-II__NG_052505.1__4	779	AMINOGLYCOSIDE	aac6-II/-IIa
248__aac6-IIa__NG_047271.1__2	780	AMINOGLYCOSIDE	aac6-IIa
381__aac6-Ib__NG_047291.1__10	781	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_047286.1__7	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_047289.1__9	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_051731.1__12	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_047285.1__16	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052628.1__27	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052517.1__29	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052024.1__33	782	AMINOGLYCOSIDE	aac6-Ib
381__aac6-Ib__NG_052303.1__35	782	AMINOGLYCOSIDE	aac6-Ib
658__aacA4-4__NG_051697.1__1	782	AMINOGLYCOSIDE	aac6-Ib
408__aac6-II__NG_047269.1__2	783	AMINOGLYCOSIDE	aac6-II
467__aac6-Iaj__NG_051491.1__1	784	AMINOGLYCOSIDE	aac6-Iaj
514__aac6-I30__NG_047268.1__1	785	AMINOGLYCOSIDE	aac6-33/-I30
711__aac6-33__NG_047267.1__1	785	AMINOGLYCOSIDE	aac6-33/-I30
530__aacA38__NG_052056.1__1	786	AMINOGLYCOSIDE	aacA38
534__aacA32__NG_052208.1__1	787	AMINOGLYCOSIDE	aacA32
613__aac6-32__NG_047266.1__1	788	AMINOGLYCOSIDE	aac6-32
614__aac6-31__NG_047265.1__1	789	AMINOGLYCOSIDE	aac6-31
614__aac6-31__NG_052214.1__2	789	AMINOGLYCOSIDE	aac6-31
614__aac6-31__NG_052210.1__3	789	AMINOGLYCOSIDE	aac6-31
659__aacA8__NG_052107.1__1	790	AMINOGLYCOSIDE	aacA8
2__aac6__NG_052168.1__6	791	AMINOGLYCOSIDE	aac6-Ii/-Iih
283__aac6-Iih__NG_047300.1__1	791	AMINOGLYCOSIDE	aac6-Ii/-Iih
2__aac6__NG_052188.1__23	792	AMINOGLYCOSIDE	aac6
269__aacA56__NG_051492.1__1	793	AMINOGLYCOSIDE	aacA56
580__dfrA26__NG_047722.1__1	794	TRIMETHOPRIM	dfrA26
695__aac6-Iae__NG_047277.1__1	795	AMINOGLYCOSIDE	aac6-Iae
522__blaB__NG_048694.1__5	796	BETA-LACTAM	blaB
522__blaB__NG_048695.1__6	796	BETA-LACTAM	blaB
522__blaB__NG_048698.1__14	796	BETA-LACTAM	blaB
522__blaB__NG_048692.1__3	797	BETA-LACTAM	blaB
522__blaB__NG_048699.1__8	797	BETA-LACTAM	blaB
522__blaB__NG_048700.1__9	797	BETA-LACTAM	blaB
522__blaB__NG_048701.1__10	797	BETA-LACTAM	blaB
522__blaB__NG_048702.1__11	797	BETA-LACTAM	blaB
522__blaB__NG_048703.1__12	797	BETA-LACTAM	blaB
650__blaSLB-1__NG_047545.1__1	798	BETA-LACTAM	blaSLB-1
2__aac6__NG_052291.1__7	799	AMINOGLYCOSIDE	aac6
2__aac6__NG_052285.1__8	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052371.1__9	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052275.1__10	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052260.1__11	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052261.1__12	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052159.1__13	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052160.1__14	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052161.1__15	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052465.1__16	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052290.1__17	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052140.1__18	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052447.1__19	800	AMINOGLYCOSIDE	aac6-Ii
384__aac6-Ii__NG_047298.1__1	800	AMINOGLYCOSIDE	aac6-Ii
2__aac6__NG_052207.1__20	801	AMINOGLYCOSIDE	aac6-Ii/-Iid
2__aac6__NG_052337.1__21	801	AMINOGLYCOSIDE	aac6-Ii/-Iid
2__aac6__NG_052281.1__22	801	AMINOGLYCOSIDE	aac6-Ii/-Iid
287__aac6-Iid__NG_047299.1__1	801	AMINOGLYCOSIDE	aac6-Ii/-Iid
60__aac2-Ie__NG_050581.1__1	802	AMINOGLYCOSIDE	aac2-Ie
407__fosC__NG_047890.1__1	803	FOSFOMYCIN	fosC
46__dfrA17__NG_052147.1__1	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_047710.1__2	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_047711.1__3	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_047712.1__4	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_047713.1__5	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_052158.1__6	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_052272.1__7	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_047709.1__8	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_052149.1__9	804	TRIMETHOPRIM	dfrA7/A17
46__dfrA17__NG_052153.1__10	804	TRIMETHOPRIM	dfrA7/A17
146__dfrA7__NG_047736.1__1	804	TRIMETHOPRIM	dfrA7/A17
146__dfrA7__NG_047737.1__2	804	TRIMETHOPRIM	dfrA7/A17
146__dfrA7__NG_047738.1__3	804	TRIMETHOPRIM	dfrA7/A17
146__dfrA7__NG_047740.1__4	804	TRIMETHOPRIM	dfrA7/A17
146__dfrA7__NG_047739.1__5	804	TRIMETHOPRIM	dfrA7/A17
409__blaOXA__NG_049485.1__362	805	BETA-LACTAM	blaOXA
409__blaOXA__NG_049486.1__363	805	BETA-LACTAM	blaOXA
409__blaOXA__NG_049749.1__372	805	BETA-LACTAM	blaOXA
409__blaOXA__NG_049750.1__373	805	BETA-LACTAM	blaOXA
589__blaXUS__NG_051495.1__1	806	BETA-LACTAM	blaXUS
2__aac6__NG_052162.1__24	807	AMINOGLYCOSIDE	aac6
2__aac6__NG_052504.1__25	807	AMINOGLYCOSIDE	aac6
2__aac6__NG_052177.1__26	807	AMINOGLYCOSIDE	aac6
2__aac6__NG_052446.1__27	807	AMINOGLYCOSIDE	aac6
2__aac6__NG_052164.1__29	808	AMINOGLYCOSIDE	aac6
157__sat3__NG_048069.1__1	809	STREPTOTHRICIN	sat3
158__sat4__NG_048070.1__1	810	STREPTOTHRICIN	sat4
158__sat4__NG_048073.1__2	810	STREPTOTHRICIN	sat4
158__sat4__NG_048072.1__3	810	STREPTOTHRICIN	sat4
158__sat4__NG_048071.1__4	810	STREPTOTHRICIN	sat4
251__aac6-IIb__NG_047272.1__1	811	AMINOGLYCOSIDE	aac6-IIb
116__blaIMP__NG_049191.1__17	812	BETA-LACTAM	blaIMP
116__blaIMP__NG_052050.1__18	812	BETA-LACTAM	blaIMP
116__blaIMP__NG_049196.1__32	813	BETA-LACTAM	blaIMP
116__blaIMP__NG_049200.1__34	813	BETA-LACTAM	blaIMP
360__erm37__NG_047780.1__1	814	MACROLIDE	erm37
578__dfrA24__NG_047720.1__1	815	TRIMETHOPRIM	dfrA24
205__catB7__NG_047614.1__1	816	PHENICOL	catB7
56__aac2-Ia__NG_047226.1__1	817	AMINOGLYCOSIDE	aac2-Ia
186__aacA10__NG_052119.1__1	818	AMINOGLYCOSIDE	aacA10
382__aac6-Im__NG_052530.1__1	819	AMINOGLYCOSIDE	aac6-Im
382__aac6-Im__NG_052222.1__2	819	AMINOGLYCOSIDE	aac6-Im
382__aac6-Im__NG_047306.1__3	820	AMINOGLYCOSIDE	aac6-Im
727__cpt__NG_047672.1__2	821	PHENICOL	cpt
366__blaSFB-1__NG_047544.1__1	822	BETA-LACTAM	blaSFB-1
58__aac2-Ic__NG_047229.1__1	823	AMINOGLYCOSIDE	aac2-Ic
141__dfrA9__NG_047742.1__1	824	TRIMETHOPRIM	dfrA9
592__ant2-Ia__NG_052432.1__1	825	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052387.1__2	825	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_047389.1__5	825	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052383.1__12	825	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052384.1__13	825	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052242.1__3	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052363.1__4	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052367.1__6	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052480.1__7	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052495.1__8	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_051895.1__9	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052382.1__11	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052437.1__14	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052540.1__15	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052226.1__16	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_047387.1__17	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_047388.1__18	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052251.1__19	826	AMINOGLYCOSIDE	ant2-Ia
592__ant2-Ia__NG_052369.1__10	827	AMINOGLYCOSIDE	ant2-Ia
165__nimA__NG_048011.1__1	828	NITROIMIDAZOLE	nimA
415__aac3-I__NG_052379.1__18	829	AMINOGLYCOSIDE	aac3-I/-Ib
653__aac3-Ib__NG_047257.1__1	829	AMINOGLYCOSIDE	aac3-I/-Ib
727__cpt__NG_051909.1__1	830	PHENICOL	cpt
260__blaIND__NG_049233.1__11	831	BETA-LACTAM	blaIND
260__blaIND__NG_049234.1__12	832	BETA-LACTAM	blaIND
162__nimI__NG_048016.1__1	833	NITROIMIDAZOLE	nimI
2__aac6__NG_052300.1__89	834	AMINOGLYCOSIDE	aac6
169__nimE__NG_048015.1__1	835	NITROIMIDAZOLE	nimE
725__lnuAN2__NG_047920.1__1	836	LINCOSAMIDE	lnuAN2
140__dfrA8__NG_047741.1__1	837	TRIMETHOPRIM	dfrA8
574__dfrA20__NG_047714.1__1	838	TRIMETHOPRIM	dfrA20
663__vanX-D__NG_048491.1__6	839	GLYCOPEPTIDE	vanX-D
84__aacA49__NG_052026.1__1	840	AMINOGLYCOSIDE	aacA49
83__aacA48__NG_052025.1__1	841	AMINOGLYCOSIDE	aacA48
277__sta__NG_048077.1__1	842	STREPTOTHRICIN	sta
604__lnuP__NG_047929.1__1	843	LINCOSAMIDE	lnuP
2__aac6__NG_052139.1__85	844	AMINOGLYCOSIDE	aac6
49__dfrA12__NG_047690.1__1	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_052329.1__2	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_047691.1__3	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_052186.1__4	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_047692.1__5	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_047688.1__6	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_047689.1__7	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_051893.1__8	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_052141.1__9	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_052339.1__10	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_052518.1__11	845	TRIMETHOPRIM	dfrA12
49__dfrA12__NG_047687.1__12	845	TRIMETHOPRIM	dfrA12
163__nimJ__NG_048017.1__1	846	NITROIMIDAZOLE	nimJ
273__dfrA13__NG_047693.1__1	847	TRIMETHOPRIM	dfrA13/A21/A22
498__dfrA21__NG_047715.1__1	847	TRIMETHOPRIM	dfrA13/A21/A22
576__dfrA22__NG_047716.1__1	847	TRIMETHOPRIM	dfrA13/A21/A22
576__dfrA22__NG_047717.1__2	847	TRIMETHOPRIM	dfrA13/A21/A22
576__dfrA22__NG_047718.1__4	847	TRIMETHOPRIM	dfrA13/A21/A22
576__dfrA22__NG_052409.1__5	847	TRIMETHOPRIM	dfrA13/A21/A22
415__aac3-I__NG_047240.1__17	848	AMINOGLYCOSIDE	aac3-I
425__dfrG__NG_047756.1__1	849	TRIMETHOPRIM	dfrG
576__dfrA22__NG_052264.1__3	850	TRIMETHOPRIM	dfrA22
166__nimB__NG_048012.1__1	851	NITROIMIDAZOLE	nimB
424__dfrF__NG_047755.1__1	852	TRIMETHOPRIM	dfrF
399__nimC__NG_048013.1__1	853	NITROIMIDAZOLE	nimC
422__dfrK__NG_047760.1__1	854	TRIMETHOPRIM	dfrK
422__dfrK__NG_047761.1__2	854	TRIMETHOPRIM	dfrK
422__dfrK__NG_047759.1__3	854	TRIMETHOPRIM	dfrK
2__aac6__NG_052460.1__72	855	AMINOGLYCOSIDE	aac6
143__dfrA3__NG_047726.1__1	856	TRIMETHOPRIM	dfrA3
2__aac6__NG_052293.1__75	857	AMINOGLYCOSIDE	aac6
2__aac6__NG_052445.1__88	858	AMINOGLYCOSIDE	aac6
57__lnuA__NG_047914.1__1	859	LINCOSAMIDE	lnuA
57__lnuA__NG_047915.1__2	859	LINCOSAMIDE	lnuA
57__lnuA__NG_047916.1__3	859	LINCOSAMIDE	lnuA
57__lnuA__NG_047918.1__6	859	LINCOSAMIDE	lnuA
57__lnuA__NG_050416.1__7	859	LINCOSAMIDE	lnuA
57__lnuA__NG_047919.1__4	860	LINCOSAMIDE	lnuA
57__lnuA__NG_047913.1__5	860	LINCOSAMIDE	lnuA
57__lnuA__NG_047917.1__8	860	LINCOSAMIDE	lnuA
148__dfrC__NG_047752.1__1	861	TRIMETHOPRIM	dfrC
560__vanZ-A__NG_048533.1__1	862	GLYCOPEPTIDE	vanZ-A
560__vanZ-A__NG_048534.1__2	862	GLYCOPEPTIDE	vanZ-A
2__aac6__NG_052138.1__70	863	AMINOGLYCOSIDE	aac6
2__aac6__NG_052532.1__76	863	AMINOGLYCOSIDE	aac6
2__aac6__NG_052413.1__77	863	AMINOGLYCOSIDE	aac6
2__aac6__NG_052469.1__78	863	AMINOGLYCOSIDE	aac6
2__aac6__NG_052425.1__79	863	AMINOGLYCOSIDE	aac6
2__aac6__NG_052459.1__80	863	AMINOGLYCOSIDE	aac6
2__aac6__NG_052533.1__86	864	AMINOGLYCOSIDE	aac6
2__aac6__NG_052157.1__87	864	AMINOGLYCOSIDE	aac6
43__dfrA14__NG_047695.1__2	865	TRIMETHOPRIM	dfrA14
43__dfrA14__NG_047698.1__3	865	TRIMETHOPRIM	dfrA14
43__dfrA14__NG_047699.1__4	865	TRIMETHOPRIM	dfrA14
43__dfrA14__NG_047696.1__6	865	TRIMETHOPRIM	dfrA14
43__dfrA14__NG_047694.1__1	866	TRIMETHOPRIM	dfrA14
43__dfrA14__NG_047700.1__5	866	TRIMETHOPRIM	dfrA14
423__dfrD__NG_047754.1__1	867	TRIMETHOPRIM	dfrD
704__qnrB__NG_050493.1__69	868	QUINOLONE	qnrB
704__qnrB__NG_050516.1__71	868	QUINOLONE	qnrB
359__dfrA3b__NG_047730.1__1	869	TRIMETHOPRIM	dfrA3b
628__vanZ-Pt__NG_048536.1__1	870	GLYCOPEPTIDE	vanZ-Pt
704__qnrB__NG_050488.1__1	871	QUINOLONE	qnrB
704__qnrB__NG_050495.1__3	871	QUINOLONE	qnrB
704__qnrB__NG_050537.1__10	871	QUINOLONE	qnrB
704__qnrB__NG_050489.1__22	871	QUINOLONE	qnrB
415__aac3-I__NG_052489.1__9	872	AMINOGLYCOSIDE	aac3-I
415__aac3-I__NG_048569.1__19	872	AMINOGLYCOSIDE	aac3-I
415__aac3-I__NG_048571.1__10	873	AMINOGLYCOSIDE	aac3-I
343__lnuC__NG_047924.1__1	874	LINCOSAMIDE	lnuC
1__dfrA32__NG_047729.1__1	875	TRIMETHOPRIM	dfrA32
2__aac6__NG_052429.1__31	876	AMINOGLYCOSIDE	aac6
2__aac6__NG_052341.1__71	877	AMINOGLYCOSIDE	aac6
2__aac6__NG_052461.1__73	878	AMINOGLYCOSIDE	aac6
2__aac6__NG_052428.1__74	879	AMINOGLYCOSIDE	aac6
2__aac6__NG_052464.1__81	880	AMINOGLYCOSIDE	aac6
2__aac6__NG_052206.1__82	881	AMINOGLYCOSIDE	aac6
2__aac6__NG_052205.1__83	881	AMINOGLYCOSIDE	aac6
2__aac6__NG_052342.1__84	881	AMINOGLYCOSIDE	aac6
45__dfrA16__NG_047708.1__1	882	TRIMETHOPRIM	dfrA16
45__dfrA16__NG_047706.1__2	882	TRIMETHOPRIM	dfrA16
45__dfrA16__NG_047707.1__3	882	TRIMETHOPRIM	dfrA16
45__dfrA16__NG_047705.1__4	882	TRIMETHOPRIM	dfrA16
145__dfrA6__NG_047734.1__1	883	TRIMETHOPRIM	dfrA6
145__dfrA6__NG_047735.1__2	884	TRIMETHOPRIM	dfrA6
147__dfrA5__NG_052171.1__1	885	TRIMETHOPRIM	dfrA5/A30
147__dfrA5__NG_051699.1__2	885	TRIMETHOPRIM	dfrA5/A30
147__dfrA5__NG_052524.1__3	885	TRIMETHOPRIM	dfrA5/A30
147__dfrA5__NG_047731.1__5	885	TRIMETHOPRIM	dfrA5/A30
147__dfrA5__NG_047732.1__6	885	TRIMETHOPRIM	dfrA5/A30
329__dfrA30__NG_047727.1__1	885	TRIMETHOPRIM	dfrA5/A30
244__dfrA15b__NG_047704.1__1	886	TRIMETHOPRIM	dfrA15/15b
261__dfrA15__NG_047701.1__1	886	TRIMETHOPRIM	dfrA15/15b
261__dfrA15__NG_047703.1__2	886	TRIMETHOPRIM	dfrA15/15b
261__dfrA15__NG_047702.1__3	886	TRIMETHOPRIM	dfrA15/15b
330__dfrA31__NG_047728.1__1	887	TRIMETHOPRIM	dfrA31
372__aac6-Isa__NG_047311.1__1	888	AMINOGLYCOSIDE	aac6-Isa
374__aac6-kana__NG_052084.1__1	889	AMINOGLYCOSIDE	aac6-kana
507__dfrA27__NG_047723.1__1	890	TRIMETHOPRIM	dfrA27/A28
581__dfrA28__NG_047724.1__2	890	TRIMETHOPRIM	dfrA27/A28
415__aac3-I__NG_048568.1__7	891	AMINOGLYCOSIDE	aac3-I
2__aac6__NG_052189.1__68	892	AMINOGLYCOSIDE	aac6
2__aac6__NG_052204.1__69	893	AMINOGLYCOSIDE	aac6
412__fosX__NG_050584.1__1	894	FOSFOMYCIN	fosX
415__aac3-I__NG_047239.1__1	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047234.1__2	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047235.1__4	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047238.1__6	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047233.1__11	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047232.1__12	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_051688.1__14	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047236.1__16	895	AMINOGLYCOSIDE	aac3-I/-Ia
654__aac3-Ia__NG_047256.1__1	895	AMINOGLYCOSIDE	aac3-I/-Ia
415__aac3-I__NG_047237.1__5	896	AMINOGLYCOSIDE	aac3-I
415__aac3-I__NG_052479.1__8	897	AMINOGLYCOSIDE	aac3-I
415__aac3-I__NG_048570.1__13	897	AMINOGLYCOSIDE	aac3-I
689__tet34__NG_048129.1__1	898	TETRACYCLINE	tet34
398__aac6-Iz__NG_047317.1__1	899	AMINOGLYCOSIDE	aac6-Iak/-Iz
